Czas [ms]	 Przyspieszenie obudowy [m/s^2]	 Przyspieszenie eliminatora  [m/s^2]	Pr�dko�� obrotowa [obr/sek]
301870	17,730000	16,080000	36,500000
301877	11,200000	6,600000	36,500000
301884	2,790000	-0,950000	36,500000
301890	14,920000	13,530000	36,500000
301897	19,690000	12,220000	36,500000
301904	7,230000	7,990000	36,500000
301912	6,970000	12,370000	36,500000
301918	17,210000	15,660000	36,500000
301925	4,330000	4,940000	36,500000
301932	4,840000	6,380000	36,500000
301939	16,190000	17,600000	36,500000
301945	12,730000	8,500000	36,500000
301953	6,300000	3,730000	36,500000
301960	13,800000	12,010000	36,500000
301967	14,950000	13,040000	36,500000
301974	8,000000	7,130000	36,500000
301980	9,150000	7,430000	36,500000
301987	14,180000	17,300000	36,500000
301995	11,690000	15,670000	36,500000
302002	7,460000	2,200000	36,500000
302008	12,480000	14,620000	36,500000
302015	16,440000	11,350000	36,500000
302022	5,210000	3,440000	36,500000
302029	5,060000	8,430000	36,500000
302035	16,500000	17,560000	36,500000
302043	10,650000	12,140000	36,500000
302050	2,320000	1,110000	36,500000
302057	10,920000	11,200000	36,500000
302063	17,640000	13,930000	36,500000
302070	9,940000	-3,820000	36,500000
302077	5,580000	-0,090000	36,500000
302085	13,980000	13,940000	36,500000
302091	10,710000	16,810000	36,500000
302098	0,800000	3,150000	36,500000
302105	5,410000	7,440000	36,500000
302112	18,450000	15,520000	36,500000
302118	9,510000	15,030000	36,500000
302126	3,340000	3,750000	36,500000
302133	10,580000	11,630000	36,500000
302140	16,550000	20,930000	36,500000
302146	8,850000	4,660000	36,500000
302153	4,760000	0,220000	36,500000
302160	14,360000	11,140000	36,500000
302168	16,530000	17,980000	36,500000
302174	5,110000	5,610000	36,500000
302181	2,340000	3,740000	36,500000
302188	15,130000	14,070000	36,500000
302195	17,740000	17,690000	36,500000
302202	6,080000	4,980000	36,500000
302209	4,350000	3,110000	36,500000
302216	15,490000	14,930000	36,500000
302223	16,260000	16,710000	36,500000
302230	6,210000	4,460000	36,500000
302236	6,570000	0,680000	36,500000
302243	14,340000	14,600000	36,500000
302251	14,200000	19,390000	36,500000
302258	3,920000	4,620000	36,500000
302264	2,540000	3,120000	36,500000
302271	11,740000	15,030000	36,500000
302278	15,300000	19,170000	36,500000
302285	9,120000	3,370000	36,500000
302291	3,430000	-0,130000	36,500000
302299	11,470000	12,600000	36,500000
302306	15,540000	18,540000	36,500000
302313	7,560000	9,630000	36,500000
302319	3,400000	-1,470000	36,500000
302326	11,860000	10,550000	36,500000
302333	17,790000	17,950000	36,500000
302341	8,570000	8,850000	36,500000
302347	1,630000	-0,960000	36,500000
302354	5,440000	6,950000	36,500000
302361	15,310000	18,750000	36,500000
302368	12,010000	11,180000	36,500000
302374	4,550000	2,790000	36,500000
302382	6,680000	3,360000	36,500000
302389	14,060000	14,110000	36,500000
302396	14,050000	20,580000	36,500000
302402	7,620000	7,200000	36,500000
302409	4,530000	-1,740000	36,500000
302416	10,160000	9,150000	36,500000
302424	14,540000	22,030000	36,500000
302430	14,200000	12,930000	36,500000
302437	4,550000	2,300000	36,500000
302444	4,150000	3,960000	36,500000
302451	11,220000	14,990000	36,500000
302458	16,720000	20,500000	36,500000
302465	8,440000	13,440000	36,500000
302472	6,330000	3,140000	36,500000
302479	6,540000	4,950000	36,500000
302486	15,000000	19,340000	36,500000
302492	13,360000	17,680000	36,500000
302499	7,990000	5,440000	36,500000
302507	5,600000	-6,540000	36,500000
302514	8,430000	7,890000	36,500000
302520	13,310000	26,180000	36,500000
302527	17,580000	16,940000	36,500000
302534	9,650000	4,920000	36,500000
302541	7,310000	0,510000	36,500000
302547	6,380000	6,700000	36,500000
302555	13,410000	21,850000	36,500000
302562	13,990000	20,160000	36,500000
302569	11,380000	3,800000	36,500000
302575	4,420000	5,640000	36,500000
302582	4,530000	8,700000	36,500000
302589	9,740000	20,720000	36,500000
302597	14,560000	17,280000	36,500000
302603	11,960000	5,150000	36,500000
302610	5,430000	-4,390000	36,500000
302617	1,380000	3,060000	36,500000
302624	5,100000	15,740000	36,500000
302630	14,390000	15,810000	36,500000
302638	15,590000	7,270000	36,500000
302645	13,350000	3,630000	36,500000
302652	6,580000	7,370000	36,500000
302658	5,340000	8,000000	36,500000
302665	6,320000	10,210000	36,500000
302672	12,520000	6,370000	36,500000
302680	13,170000	12,390000	36,500000
302686	8,460000	10,230000	36,500000
302693	7,290000	13,430000	36,500000
302700	6,300000	4,460000	36,500000
302707	9,940000	7,550000	36,500000
302713	14,130000	10,330000	36,500000
302721	14,780000	20,640000	36,500000
302728	9,870000	11,230000	36,500000
302735	4,080000	4,410000	36,500000
302741	2,210000	0,500000	35,500000
302748	4,370000	11,480000	35,500000
302755	12,980000	13,690000	35,500000
302763	16,200000	15,110000	35,500000
302770	16,020000	12,010000	35,500000
302776	10,410000	9,610000	35,500000
302783	5,690000	6,440000	35,500000
302790	3,160000	6,610000	35,500000
302797	8,620000	6,330000	35,500000
302803	12,300000	12,420000	35,500000
302811	17,550000	17,310000	35,500000
302818	15,720000	18,120000	35,500000
302825	9,210000	9,460000	35,500000
302831	5,280000	5,760000	35,500000
302838	2,660000	1,580000	35,500000
302845	5,740000	8,270000	35,500000
302853	11,220000	12,020000	35,500000
302859	16,420000	17,290000	35,500000
302866	17,130000	15,510000	35,500000
302873	10,640000	11,040000	35,500000
302880	7,170000	6,600000	35,500000
302886	1,840000	0,070000	35,500000
302894	5,140000	3,070000	35,500000
302901	8,670000	9,200000	35,500000
302908	15,110000	17,330000	35,500000
302914	17,320000	17,730000	35,500000
302921	16,850000	14,370000	35,500000
302928	11,260000	7,690000	35,500000
302936	3,720000	3,180000	35,500000
302942	-1,890000	2,610000	35,500000
302949	1,880000	5,000000	35,500000
302956	8,650000	9,940000	35,500000
302962	15,060000	15,000000	35,500000
302969	19,690000	19,690000	35,500000
302977	16,800000	16,400000	35,500000
302984	11,560000	10,360000	35,500000
302991	3,260000	1,570000	35,500000
302997	-1,980000	-1,310000	35,500000
303004	1,270000	2,650000	35,500000
303011	7,070000	8,390000	35,500000
303019	15,180000	17,260000	35,500000
303025	20,300000	20,200000	35,500000
303032	20,520000	19,770000	35,500000
303039	12,790000	11,040000	35,500000
303046	5,330000	4,390000	35,500000
303052	-0,050000	-0,480000	35,500000
303059	-1,630000	0,240000	35,500000
303067	4,460000	6,060000	35,500000
303073	10,170000	12,310000	35,500000
303080	19,510000	18,710000	35,500000
303087	19,940000	20,620000	35,500000
303094	15,770000	15,050000	35,500000
303101	9,570000	8,530000	35,500000
303108	2,060000	1,830000	35,500000
303115	-0,200000	1,800000	35,500000
303122	2,240000	3,600000	35,500000
303128	8,960000	9,450000	35,500000
303135	15,390000	15,880000	35,500000
303142	19,140000	18,520000	35,500000
303150	17,810000	15,760000	35,500000
303157	11,190000	8,770000	35,500000
303163	5,550000	4,260000	35,500000
303170	2,420000	3,430000	35,500000
303177	3,070000	4,800000	35,500000
303183	8,580000	8,550000	35,500000
303191	13,420000	12,220000	35,500000
303198	17,230000	17,360000	35,500000
