time	CH1	CH2	CH3
30682	9,890000	8,860000	8,250000
30689	8,720000	9,640000	8,250000
30695	9,490000	9,410000	8,250000
30702	9,870000	10,780000	8,250000
30709	10,300000	11,900000	8,250000
30715	11,080000	9,160000	8,250000
30723	10,550000	7,770000	8,250000
30730	8,940000	9,950000	8,250000
30736	8,790000	9,650000	8,250000
30743	8,750000	9,010000	8,250000
30750	9,270000	10,410000	8,250000
30756	10,450000	9,240000	8,250000
30764	11,030000	9,270000	8,250000
30771	10,440000	10,930000	8,250000
30777	9,960000	10,920000	8,250000
30784	10,020000	9,590000	8,250000
30791	9,260000	9,410000	8,250000
30797	8,640000	9,850000	8,250000
30804	9,110000	9,060000	8,250000
30812	9,830000	9,600000	8,250000
30818	10,570000	9,800000	8,250000
30825	11,270000	9,940000	8,250000
30832	10,180000	11,450000	8,250000
30838	9,430000	10,330000	8,250000
30845	9,540000	9,110000	8,250000
30853	9,340000	9,370000	8,250000
30859	8,350000	8,900000	8,250000
30866	9,160000	8,400000	8,250000
30873	9,600000	9,810000	8,250000
30879	9,980000	10,620000	8,250000
30886	11,030000	10,790000	8,250000
30894	10,710000	10,980000	8,250000
30900	10,020000	10,900000	8,250000
30907	9,700000	8,290000	8,250000
30914	8,490000	7,950000	8,250000
30920	8,240000	9,490000	8,250000
30927	10,090000	9,650000	8,250000
30935	10,690000	10,570000	8,250000
30941	10,240000	10,770000	8,250000
30948	10,170000	9,830000	8,250000
30955	9,850000	9,400000	8,250000
30961	9,970000	10,080000	8,250000
30968	9,700000	9,800000	8,250000
30976	9,150000	9,470000	8,250000
30982	9,080000	9,020000	8,250000
30989	9,210000	8,820000	8,250000
30996	9,960000	10,010000	8,250000
31002	9,990000	9,550000	8,250000
31009	10,930000	9,470000	8,250000
31016	10,770000	11,690000	8,250000
31023	9,810000	11,630000	8,250000
31030	9,710000	10,520000	8,250000
31037	9,530000	8,030000	8,250000
31043	9,070000	9,440000	8,250000
31050	9,290000	9,890000	8,250000
31057	10,510000	10,210000	8,250000
31064	10,820000	10,600000	8,250000
31071	10,570000	10,540000	8,250000
31078	10,580000	9,620000	8,250000
31084	9,380000	9,470000	8,250000
31091	8,670000	8,910000	8,250000
31098	8,980000	8,090000	8,250000
31105	9,110000	10,060000	8,250000
31112	9,480000	10,540000	8,250000
31119	10,930000	10,050000	8,250000
31125	10,920000	10,530000	8,250000
31132	9,410000	9,970000	8,250000
31139	9,310000	9,020000	8,250000
31145	9,860000	8,830000	8,250000
31153	9,320000	10,250000	8,250000
31160	9,450000	9,970000	8,250000
31166	9,820000	10,520000	8,250000
31173	10,090000	10,380000	8,250000
31180	10,170000	10,560000	8,250000
31186	10,860000	10,010000	8,250000
31194	10,330000	10,430000	8,250000
31201	9,030000	9,840000	8,250000
31207	9,530000	7,890000	8,250000
31214	8,640000	8,550000	8,250000
31221	8,990000	9,150000	8,250000
31227	9,970000	9,120000	8,250000
31235	10,100000	11,320000	8,250000
31242	9,630000	11,240000	8,250000
31248	10,770000	9,380000	8,250000
31255	9,830000	9,430000	8,250000
31262	9,310000	10,020000	8,250000
31268	9,450000	8,740000	8,250000
31276	8,930000	7,730000	8,250000
31283	8,610000	9,770000	8,250000
31289	10,170000	9,730000	8,250000
31296	11,020000	11,380000	8,250000
31303	10,250000	12,070000	8,250000
31309	9,960000	9,660000	8,250000
31316	9,820000	7,900000	8,250000
31324	8,990000	9,490000	8,250000
31330	8,920000	9,960000	8,250000
31337	9,600000	9,950000	8,250000
31344	9,590000	10,050000	8,250000
31350	9,920000	9,050000	8,250000
31357	10,350000	9,010000	8,250000
31365	10,480000	10,410000	8,250000
31371	9,480000	10,790000	8,250000
31378	9,480000	11,190000	8,250000
31385	9,250000	8,420000	8,250000
31391	9,350000	8,340000	8,250000
31398	9,180000	9,770000	8,250000
31406	8,990000	11,170000	8,250000
31412	10,010000	9,470000	8,250000
31419	10,620000	9,910000	8,250000
31426	10,590000	11,650000	8,250000
31432	10,460000	10,430000	8,250000
31439	10,040000	10,200000	8,250000
31447	8,720000	10,170000	8,250000
31453	8,960000	8,190000	8,250000
31460	8,980000	7,830000	8,250000
31467	9,590000	9,550000	8,250000
31473	9,790000	11,180000	8,250000
31480	10,100000	10,180000	8,250000
31488	10,540000	10,090000	8,250000
31494	9,660000	9,580000	8,250000
31501	9,440000	8,590000	8,250000
31508	9,070000	9,060000	8,250000
31514	9,590000	9,120000	8,250000
31521	10,220000	8,900000	8,250000
31528	9,800000	10,820000	8,250000
31535	10,270000	11,060000	8,250000
31542	10,420000	10,480000	8,250000
31549	9,950000	10,820000	8,250000
31555	10,590000	9,270000	8,250000
31562	10,440000	8,090000	8,250000
31569	8,270000	9,860000	8,250000
31576	8,330000	9,990000	8,250000
31583	9,560000	9,550000	8,250000
31590	10,190000	10,970000	8,250000
31596	10,870000	9,810000	8,250000
31603	10,930000	9,300000	8,250000
31610	9,290000	10,390000	8,250000
31617	8,850000	10,440000	8,250000
31624	8,540000	8,000000	8,250000
31631	9,330000	9,320000	8,250000
31637	9,670000	9,640000	8,250000
31644	9,940000	9,160000	8,250000
31651	10,550000	9,670000	8,250000
31657	10,240000	10,900000	8,250000
31665	10,780000	10,800000	8,250000
31672	10,270000	11,270000	8,250000
31678	8,700000	11,000000	8,250000
31685	8,520000	6,980000	8,250000
31692	8,860000	7,900000	8,250000
31698	8,910000	10,090000	8,250000
31706	9,880000	10,750000	8,250000
31713	10,750000	10,020000	8,250000
31719	10,150000	11,240000	8,250000
31726	10,390000	9,550000	8,250000
31733	9,620000	8,420000	8,250000
31739	8,610000	9,780000	8,250000
31747	8,710000	9,830000	8,250000
31754	9,680000	8,770000	8,250000
31760	10,090000	9,680000	8,250000
31767	10,130000	10,350000	8,250000
31774	10,360000	11,030000	8,250000
31780	10,590000	10,380000	8,250000
31788	9,810000	10,980000	8,250000
31795	9,060000	9,690000	8,250000
31801	9,270000	8,840000	8,250000
31808	9,110000	9,450000	8,250000
31815	9,600000	9,930000	8,250000
31821	9,850000	10,560000	8,250000
31828	10,010000	9,380000	8,250000
31836	10,540000	9,240000	8,250000
31842	10,200000	11,060000	8,250000
31849	9,900000	11,340000	8,250000
31856	9,800000	8,980000	8,250000
31862	9,580000	8,260000	8,250000
31869	8,710000	9,750000	8,250000
31877	8,330000	9,830000	8,250000
31883	9,990000	11,200000	8,250000
31890	11,200000	11,120000	8,250000
31897	10,520000	11,340000	8,250000
31903	10,550000	10,070000	8,250000
31910	9,740000	9,040000	8,250000
31918	9,110000	8,840000	8,250000
31924	8,930000	8,180000	8,250000
31931	9,490000	10,890000	8,250000
31938	10,210000	11,150000	8,250000
31944	10,720000	8,420000	8,250000
31951	9,980000	9,730000	8,250000
31959	9,640000	10,840000	8,250000
31965	10,390000	10,010000	8,250000
31972	10,240000	9,840000	8,250000
31979	9,680000	9,130000	8,250000
31985	8,230000	8,230000	8,250000
31992	8,850000	8,860000	8,250000
32000	9,620000	10,460000	8,250000
32006	10,470000	11,510000	8,250000
32013	11,150000	9,600000	8,250000
32020	10,700000	9,640000	8,250000
32026	9,480000	9,910000	8,250000
32033	9,100000	9,420000	8,250000
32040	9,750000	9,030000	8,250000
32047	9,740000	10,210000	8,250000
32054	9,670000	10,180000	8,250000
32061	10,290000	9,040000	8,250000
32067	10,300000	10,580000	8,250000
32074	10,260000	11,250000	8,250000
32081	11,110000	9,780000	8,250000
32089	10,650000	9,480000	8,250000
32095	8,690000	9,480000	8,250000
32102	7,950000	8,180000	8,250000
32108	9,270000	8,750000	8,250000
32115	9,960000	10,920000	8,250000
32122	9,690000	11,760000	8,250000
32130	10,120000	9,370000	8,250000
32136	10,220000	8,830000	8,250000
32143	9,390000	10,200000	8,000000
32150	9,570000	9,770000	8,000000
32156	9,660000	9,340000	8,000000
32163	10,190000	9,870000	8,000000
32169	9,340000	9,870000	8,000000
32177	9,360000	9,860000	8,000000
32184	10,600000	9,640000	8,000000
32190	10,850000	10,610000	8,000000
32197	10,090000	10,800000	8,000000
32204	9,400000	9,570000	8,000000
32210	9,250000	8,750000	8,000000
32218	9,150000	8,620000	8,000000
32225	9,590000	9,510000	8,000000
32231	10,250000	10,110000	8,000000
32238	9,330000	10,280000	8,000000
32245	8,770000	8,560000	8,000000
32251	10,090000	8,730000	8,000000
32259	10,680000	11,400000	8,000000
32266	10,400000	11,950000	8,000000
32272	9,530000	9,690000	8,000000
32279	10,200000	9,610000	8,000000
32286	9,440000	7,100000	8,000000
32292	8,660000	9,520000	8,000000
32300	9,260000	11,070000	8,000000
32307	10,170000	10,860000	8,000000
32313	10,660000	10,630000	8,000000
32320	10,230000	9,450000	8,000000
32327	10,850000	8,620000	8,000000
32334	8,970000	9,970000	8,000000
32340	8,490000	10,100000	8,000000
32348	8,560000	8,840000	8,000000
32354	10,020000	7,430000	8,000000
32361	10,650000	10,050000	8,000000
32368	10,060000	10,990000	8,000000
32375	9,920000	10,880000	8,000000
32381	10,390000	10,620000	8,000000
32389	10,000000	10,210000	8,000000
32396	9,620000	8,830000	8,000000
32402	9,180000	8,600000	8,000000
32409	8,310000	9,810000	8,000000
32416	8,770000	10,320000	8,000000
32422	10,450000	9,580000	8,000000
32430	10,930000	9,520000	8,000000
32437	10,230000	10,910000	8,000000
32443	9,600000	11,160000	8,000000
32450	10,080000	8,710000	8,000000
32457	10,110000	8,290000	8,000000
32463	8,880000	10,370000	8,000000
32471	8,220000	10,750000	8,000000
32478	9,580000	7,820000	8,000000
32484	10,290000	8,690000	8,000000
32491	9,520000	11,380000	8,000000
32498	10,160000	11,170000	8,000000
32504	10,420000	9,520000	8,000000
32512	9,390000	9,580000	8,000000
32519	8,850000	8,780000	8,000000
32525	8,650000	8,040000	8,000000
32532	9,230000	10,220000	8,000000
32539	10,090000	11,310000	8,000000
32545	11,010000	9,610000	8,000000
32552	11,020000	8,680000	8,000000
32560	9,810000	11,350000	8,000000
32566	9,080000	10,460000	8,000000
32573	8,960000	8,930000	8,000000
32580	9,540000	8,460000	8,000000
32586	9,530000	8,210000	8,000000
32593	9,050000	10,100000	8,000000
32601	9,350000	10,700000	8,000000
32607	10,870000	9,660000	8,000000
32614	10,970000	9,470000	8,000000
32621	10,230000	10,710000	8,000000
32627	9,180000	10,650000	8,000000
32634	8,970000	9,040000	8,000000
32642	9,430000	8,530000	8,000000
32648	9,900000	10,080000	8,000000
32655	10,520000	10,010000	8,000000
32662	9,350000	11,020000	8,000000
32668	8,810000	9,690000	8,000000
32675	9,870000	9,180000	8,000000
32683	10,940000	9,950000	8,000000
32689	10,400000	10,690000	8,000000
32696	9,220000	10,420000	8,000000
32703	9,160000	9,990000	8,000000
32709	9,390000	7,220000	8,000000
32716	9,520000	8,270000	8,000000
32723	9,130000	10,290000	8,000000
32730	9,460000	10,850000	8,000000
32737	11,030000	9,600000	8,000000
32744	10,080000	9,460000	8,000000
32750	9,320000	9,750000	8,000000
32757	9,200000	10,100000	8,000000
32764	9,630000	10,970000	8,000000
32771	9,120000	10,770000	8,000000
32778	9,870000	8,140000	8,000000
32785	10,420000	8,180000	8,000000
32791	10,010000	10,610000	8,000000
32798	9,780000	11,630000	8,000000
32805	10,330000	10,560000	8,000000
32812	10,720000	8,710000	8,000000
32819	9,620000	8,480000	8,000000
32826	9,020000	9,150000	8,000000
32832	9,480000	9,520000	8,000000
32839	10,000000	10,450000	8,000000
32846	9,930000	11,150000	8,000000
32852	10,070000	9,240000	8,000000
32860	10,870000	8,650000	8,000000
32867	10,310000	11,290000	8,000000
32873	9,100000	11,340000	8,000000
32880	8,850000	8,370000	8,000000
32887	9,240000	7,210000	8,000000
32893	8,880000	9,470000	8,000000
32901	9,960000	10,640000	8,000000
32908	10,750000	10,650000	8,000000
32914	10,740000	11,400000	8,000000
32921	10,350000	11,330000	8,000000
32928	10,580000	9,050000	8,000000
32934	10,000000	9,860000	8,000000
32942	8,360000	10,530000	8,000000
32949	8,100000	8,520000	8,000000
32955	8,750000	8,410000	8,000000
32962	9,940000	10,380000	8,000000
32969	10,370000	11,550000	8,000000
32976	10,500000	11,800000	8,000000
32983	11,300000	10,120000	8,000000
32990	9,970000	10,070000	8,000000
32997	8,950000	9,660000	8,000000
33003	9,490000	8,290000	8,000000
33010	9,810000	9,830000	8,000000
33017	9,250000	10,160000	8,000000
33024	9,740000	10,140000	8,000000
33031	11,090000	9,790000	8,000000
33038	11,320000	10,610000	8,000000
33044	9,900000	10,580000	8,000000
33051	9,000000	8,680000	8,000000
33058	9,390000	8,980000	8,000000
33064	9,540000	9,230000	8,000000
33072	10,190000	10,150000	8,000000
33079	9,860000	10,350000	8,000000
33085	9,120000	10,000000	8,000000
33092	9,850000	9,070000	8,000000
33099	9,920000	10,280000	8,000000
33105	9,990000	10,740000	8,000000
33113	9,930000	10,170000	8,000000
33120	9,540000	9,060000	8,000000
33126	9,080000	9,290000	8,000000
33133	9,010000	8,930000	8,000000
33140	8,720000	9,080000	8,000000
33146	10,380000	8,770000	8,000000
33154	10,740000	11,550000	8,000000
33161	9,850000	12,120000	8,000000
33167	10,050000	9,470000	8,000000
33174	9,950000	9,190000	8,000000
33181	9,250000	9,490000	8,000000
33187	9,910000	9,400000	8,000000
33195	9,610000	9,630000	8,000000
33201	9,380000	10,280000	8,000000
33208	9,360000	8,850000	8,000000
33215	10,440000	10,280000	8,000000
33221	10,480000	10,530000	8,000000
33228	9,030000	9,600000	8,000000
33235	9,590000	8,530000	8,000000
33242	9,260000	9,140000	8,000000
33249	9,050000	9,750000	8,000000
33256	9,690000	8,920000	8,000000
33262	10,300000	8,400000	8,000000
33269	10,150000	11,140000	8,000000
33276	10,090000	11,200000	8,000000
33283	10,710000	10,490000	8,000000
33290	10,370000	10,580000	8,000000
33297	9,390000	9,610000	8,000000
33303	9,070000	7,990000	8,000000
33310	9,070000	9,460000	8,000000
33317	8,830000	10,710000	8,000000
33324	9,200000	9,100000	8,000000
33331	10,460000	9,070000	8,000000
33338	11,030000	10,030000	8,000000
33344	9,730000	10,640000	8,000000
33351	9,310000	9,470000	8,000000
33358	9,090000	9,300000	8,000000
33364	8,790000	9,850000	8,000000
33372	9,270000	9,220000	8,000000
33379	9,890000	8,670000	8,000000
33385	10,130000	10,350000	8,000000
33392	9,830000	11,410000	8,000000
33399	11,280000	11,100000	8,000000
33405	10,690000	10,830000	8,000000
33413	9,750000	9,200000	8,000000
33420	9,450000	8,440000	8,000000
33426	8,570000	10,060000	8,000000
33433	9,120000	10,720000	8,000000
33440	10,270000	9,440000	8,000000
33447	10,680000	9,040000	8,000000
33454	10,350000	10,540000	8,000000
33461	9,910000	10,940000	8,000000
33468	9,470000	8,610000	8,000000
33474	8,910000	8,510000	8,000000
33481	9,220000	8,360000	8,000000
33487	9,440000	9,960000	8,000000
33495	9,940000	10,030000	8,000000
33502	9,090000	9,320000	8,000000
33508	9,370000	8,650000	8,000000
33515	9,870000	11,290000	8,000000
33522	10,340000	12,020000	8,000000
33529	10,840000	9,360000	8,000000
33536	10,400000	8,690000	8,000000
33543	9,290000	9,870000	8,000000
33549	8,860000	9,600000	8,000000
33556	9,610000	8,860000	8,000000
33563	10,100000	9,280000	8,000000
33569	9,730000	10,390000	8,000000
33576	10,140000	9,970000	8,000000
33584	10,330000	10,390000	8,000000
33591	9,950000	10,460000	8,000000
33597	9,770000	10,040000	8,000000
33604	9,440000	9,920000	8,000000
33611	8,620000	8,960000	8,000000
33617	9,140000	8,910000	8,000000
33625	10,350000	8,990000	8,000000
33631	9,860000	11,370000	8,000000
33638	9,930000	11,750000	8,000000
33645	9,960000	9,600000	8,000000
33651	10,270000	9,390000	8,000000
33658	9,720000	8,800000	8,000000
33666	9,400000	8,800000	8,000000
33672	9,100000	10,240000	8,000000
33679	9,190000	10,840000	8,000000
33686	10,270000	9,500000	8,000000
33692	10,880000	10,090000	8,000000
33699	10,430000	10,570000	8,000000
33707	9,600000	9,860000	8,000000
33713	9,900000	8,770000	8,000000
33720	9,470000	9,400000	8,000000
33727	8,690000	9,900000	8,000000
33733	8,850000	9,190000	8,000000
33740	9,910000	8,500000	8,000000
33747	9,970000	11,010000	8,000000
33754	11,060000	11,280000	8,000000
33761	10,960000	10,220000	8,000000
33768	9,790000	10,350000	8,000000
33774	9,230000	9,050000	8,000000
33781	8,830000	8,660000	8,000000
33788	8,650000	10,130000	8,000000
33795	8,620000	10,600000	8,000000
33802	10,030000	9,220000	8,000000
33809	10,900000	10,370000	8,000000
33815	10,470000	11,390000	8,000000
33822	9,660000	9,560000	8,000000
33829	9,470000	8,410000	8,000000
33836	9,290000	9,920000	8,000000
33843	8,430000	10,380000	8,000000
33850	8,740000	8,770000	8,000000
33856	9,670000	8,190000	8,000000
33863	10,090000	10,860000	8,000000
33870	9,840000	11,630000	8,000000
33876	9,950000	9,150000	8,000000
33884	10,060000	8,550000	8,000000
33891	9,760000	10,920000	8,000000
33897	9,160000	10,960000	8,000000
33904	9,300000	8,830000	8,000000
33911	10,280000	8,350000	8,000000
33917	9,800000	10,840000	8,000000
33925	9,270000	11,010000	8,000000
33932	9,880000	9,480000	8,000000
33938	10,870000	9,470000	8,000000
33945	10,610000	9,630000	8,000000
33952	9,670000	10,460000	8,000000
33958	9,310000	10,360000	8,000000
33966	9,280000	8,450000	8,000000
33973	9,090000	7,980000	8,000000
33979	8,880000	9,420000	8,000000
33986	9,850000	10,550000	8,000000
33993	10,890000	10,840000	8,000000
33999	10,510000	10,550000	8,000000
34007	9,610000	10,550000	8,000000
34014	9,580000	9,340000	8,000000
34020	9,340000	8,770000	8,000000
34027	8,780000	8,820000	8,000000
34034	9,600000	10,010000	8,000000
34040	9,440000	11,320000	8,000000
34048	9,870000	9,780000	8,000000
34055	10,760000	9,510000	8,000000
34061	10,640000	11,390000	8,000000
34068	9,720000	10,660000	8,000000
34075	9,590000	10,610000	8,000000
34081	9,810000	8,420000	8,000000
34088	9,490000	7,770000	8,000000
34096	8,670000	10,230000	8,000000
34102	9,480000	10,800000	8,000000
34109	10,760000	9,810000	8,000000
34116	10,680000	10,110000	8,000000
34122	9,780000	10,900000	8,000000
34129	9,370000	9,250000	8,000000
34137	9,400000	8,430000	8,000000
34143	8,980000	8,970000	8,000000
34150	9,160000	9,670000	8,000000
34157	10,240000	9,350000	8,000000
34163	10,410000	10,710000	8,000000
34170	9,990000	10,900000	8,000000
34178	9,950000	9,780000	8,000000
34184	10,540000	10,290000	8,000000
34191	9,910000	10,400000	8,000000
34198	8,390000	9,430000	8,000000
34204	8,090000	8,170000	8,000000
34211	8,820000	9,130000	8,000000
34219	9,180000	10,400000	8,000000
34225	10,390000	10,790000	8,000000
34232	11,320000	9,890000	8,000000
34239	10,120000	11,540000	8,000000
34245	8,990000	11,400000	8,000000
34252	9,480000	8,120000	8,000000
34259	9,920000	7,800000	8,000000
34266	9,300000	10,600000	8,000000
34273	8,970000	11,440000	8,000000
34280	10,460000	8,260000	8,000000
34286	10,570000	8,520000	8,000000
34293	10,210000	11,530000	8,000000
34300	10,350000	12,170000	8,000000
34307	9,920000	8,970000	8,000000
34314	9,470000	8,400000	8,000000
34321	9,290000	9,780000	8,000000
34327	9,360000	10,820000	8,000000
34334	9,740000	11,560000	8,000000
34341	9,610000	9,200000	8,000000
34348	9,690000	8,490000	8,000000
34355	9,380000	10,420000	8,000000
34362	9,600000	11,340000	8,000000
34368	9,980000	8,950000	8,000000
34375	10,120000	9,150000	8,000000
34382	10,070000	10,610000	8,000000
34388	8,970000	10,350000	8,000000
34396	9,300000	8,300000	8,000000
34403	9,870000	8,020000	8,000000
34409	9,980000	11,280000	8,000000
34416	10,560000	12,320000	8,000000
34423	10,940000	9,590000	8,000000
34429	10,430000	8,890000	8,000000
34437	8,770000	8,990000	8,000000
34444	8,780000	9,340000	8,000000
34450	9,190000	10,010000	8,000000
34457	9,650000	10,940000	8,000000
34464	9,840000	10,670000	8,000000
34470	10,250000	8,670000	8,000000
34478	10,150000	9,360000	8,000000
34485	10,020000	11,540000	8,000000
34492	10,210000	10,820000	8,000000
34498	10,000000	8,930000	8,000000
34505	9,440000	7,560000	8,000000
34512	8,540000	9,620000	8,000000
34519	8,570000	10,560000	8,000000
34526	10,210000	9,880000	8,000000
34533	11,280000	10,080000	8,000000
34539	10,690000	11,040000	8,000000
34546	10,160000	9,940000	8,000000
34553	9,430000	9,290000	8,000000
34560	9,500000	9,270000	8,000000
34567	8,890000	9,630000	8,000000
34574	8,780000	9,300000	8,000000
34580	9,860000	9,580000	8,000000
34587	10,490000	10,060000	8,000000
34594	9,690000	11,350000	8,000000
34600	10,130000	10,630000	8,000000
34608	10,720000	9,600000	8,000000
34615	10,110000	10,520000	8,000000
34621	8,680000	10,500000	8,000000
34628	8,060000	7,630000	8,000000
34635	8,840000	7,060000	8,000000
34641	9,860000	11,100000	8,000000
34649	9,820000	12,150000	8,000000
34656	10,660000	9,280000	8,000000
34662	10,320000	8,360000	8,000000
34669	9,710000	10,170000	8,000000
34676	9,640000	10,530000	8,000000
34682	9,660000	9,160000	8,000000
34690	8,820000	8,880000	8,000000
34697	9,090000	9,960000	8,000000
34703	9,290000	10,390000	8,000000
34710	9,890000	9,000000	8,000000
34717	10,140000	9,690000	8,000000
34723	10,510000	11,510000	8,000000
34731	10,050000	11,320000	8,000000
34738	8,860000	7,970000	8,000000
34744	8,760000	8,030000	8,000000
34751	9,420000	8,930000	8,000000
34758	10,110000	10,460000	8,000000
34764	10,080000	9,600000	8,000000
34771	9,330000	10,270000	8,000000
34779	9,550000	10,070000	8,000000
34785	9,900000	8,880000	8,000000
34792	10,640000	9,830000	8,000000
34799	10,790000	11,220000	8,000000
34805	9,400000	10,790000	8,000000
34812	8,890000	8,120000	8,000000
34820	9,780000	6,480000	8,000000
34826	9,250000	10,670000	8,000000
34833	9,500000	12,130000	8,000000
34840	9,990000	10,260000	8,000000
34846	10,560000	8,780000	8,000000
34853	9,870000	9,970000	8,000000
34861	9,590000	9,800000	8,000000
34867	9,630000	9,980000	8,000000
34874	9,180000	10,760000	8,000000
34881	9,130000	10,840000	8,000000
34887	9,250000	7,750000	8,000000
34894	10,660000	7,350000	8,000000
34902	10,640000	11,610000	8,000000
34908	9,920000	12,200000	8,000000
34915	9,660000	9,710000	8,000000
34922	10,090000	8,170000	8,000000
34928	9,550000	9,770000	8,000000
34935	8,800000	10,150000	8,000000
34942	9,160000	9,720000	8,000000
34949	9,750000	10,230000	8,000000
34956	10,260000	10,910000	8,000000
34963	10,840000	9,530000	8,000000
34969	10,460000	9,750000	8,000000
34976	9,210000	10,510000	8,000000
34983	9,000000	9,430000	8,000000
34990	9,660000	8,420000	8,000000
34997	9,320000	8,300000	8,000000
35004	9,140000	10,390000	8,000000
35010	8,850000	10,510000	8,000000
35017	10,340000	10,040000	8,000000
35024	11,170000	10,710000	8,000000
35031	10,490000	10,930000	8,000000
35038	9,760000	10,130000	8,000000
35045	9,000000	9,910000	8,000000
35051	8,550000	9,020000	8,000000
35058	9,290000	8,890000	8,000000
35065	10,390000	9,240000	8,000000
35072	10,530000	11,360000	8,000000
35079	10,010000	11,770000	8,000000
35086	9,640000	9,450000	8,000000
35092	9,970000	8,940000	8,000000
35099	9,790000	10,430000	8,000000
35106	8,760000	10,190000	8,000000
35112	8,380000	8,520000	8,000000
35120	9,260000	7,960000	8,000000
35127	9,730000	10,210000	8,000000
35133	10,180000	11,730000	8,000000
35140	10,430000	10,390000	8,000000
35147	10,790000	9,280000	8,000000
35153	10,180000	8,450000	8,000000
35161	8,970000	9,120000	8,000000
35168	8,880000	10,510000	8,000000
35174	9,820000	9,290000	8,000000
35181	10,070000	9,310000	8,000000
35188	9,660000	10,110000	8,000000
35194	9,060000	10,410000	8,000000
35202	10,010000	9,260000	8,000000
35209	10,720000	9,810000	8,000000
35216	10,250000	11,410000	8,000000
35222	9,620000	10,710000	8,000000
35229	9,620000	8,830000	8,000000
35235	9,290000	8,220000	8,000000
35243	8,340000	9,620000	8,000000
35250	8,680000	10,840000	8,000000
35256	10,460000	10,180000	8,000000
35263	10,370000	10,510000	8,000000
35270	10,270000	10,360000	8,000000
35277	10,300000	9,350000	8,000000
35283	9,920000	9,860000	8,000000
35291	9,270000	9,900000	8,000000
35297	8,590000	9,810000	8,000000
35304	9,100000	9,760000	8,000000
35311	9,540000	10,180000	8,000000
35317	10,350000	9,570000	8,000000
35324	10,730000	10,380000	8,000000
35332	10,230000	11,330000	8,000000
35338	9,340000	9,980000	8,000000
35345	9,680000	8,950000	8,000000
35352	9,550000	8,830000	8,000000
35358	8,080000	9,890000	8,000000
35365	8,630000	9,740000	8,000000
35373	9,980000	10,400000	8,000000
35379	10,270000	10,940000	8,000000
35386	10,270000	9,090000	8,000000
35393	10,190000	9,350000	8,000000
35399	9,820000	9,650000	8,000000
35406	9,410000	9,760000	8,000000
35414	9,560000	9,670000	8,000000
35420	9,320000	9,130000	8,000000
35427	9,670000	10,120000	8,000000
35434	10,010000	9,510000	8,000000
35440	10,880000	9,890000	8,000000
35447	10,880000	11,930000	8,000000
35454	9,920000	11,100000	8,000000
35461	9,650000	7,960000	8,000000
35468	9,300000	8,200000	8,000000
35475	8,310000	9,810000	8,000000
35481	8,610000	9,630000	8,000000
35488	9,790000	9,050000	8,000000
35495	10,390000	10,500000	8,000000
35502	9,640000	11,570000	8,000000
35509	9,760000	9,730000	8,000000
35516	9,580000	8,650000	8,000000
35522	8,880000	10,720000	8,000000
35529	9,000000	10,290000	8,000000
35536	9,370000	9,150000	8,000000
35543	9,150000	8,880000	8,000000
35550	9,680000	10,700000	8,000000
35557	10,870000	10,750000	8,000000
35563	10,980000	10,060000	8,000000
35570	9,720000	9,690000	8,000000
35577	9,040000	9,730000	8,000000
35584	8,950000	10,150000	8,000000
35591	9,210000	8,490000	8,000000
35598	9,770000	9,180000	8,000000
35604	9,880000	9,000000	8,000000
35611	9,420000	10,600000	8,000000
35618	8,820000	10,560000	8,000000
35624	9,530000	9,550000	8,000000
35632	11,030000	9,130000	8,000000
35639	11,210000	10,940000	8,000000
35645	9,490000	10,850000	8,000000
35652	8,840000	8,880000	8,000000
35659	9,300000	7,850000	8,000000
35665	9,230000	10,430000	8,000000
35673	9,440000	11,480000	8,000000
35680	10,000000	9,390000	8,000000
35686	10,350000	9,260000	8,000000
35693	9,960000	10,140000	8,000000
35700	10,810000	10,550000	8,000000
35706	10,750000	9,830000	8,000000
35714	8,700000	10,080000	8,000000
35721	8,730000	8,260000	8,000000
35727	9,540000	8,280000	8,000000
35734	10,210000	10,530000	8,000000
35741	10,270000	11,430000	8,000000
35747	10,010000	11,300000	8,000000
35755	10,180000	9,020000	8,000000
35762	9,660000	8,160000	8,000000
35768	9,280000	10,120000	8,000000
35775	9,340000	10,810000	8,000000
35782	8,940000	9,070000	8,000000
35788	9,400000	9,510000	8,000000
35795	10,000000	10,420000	8,000000
35803	10,500000	10,650000	8,000000
35809	10,830000	10,570000	8,000000
35816	10,150000	11,160000	8,000000
35823	9,510000	9,600000	8,000000
35829	9,280000	8,330000	8,000000
35836	9,260000	8,680000	8,000000
35844	8,640000	9,960000	8,000000
35850	9,080000	9,800000	8,000000
35857	10,410000	9,460000	8,000000
35864	10,790000	11,120000	8,000000
35870	10,710000	11,410000	8,000000
35877	9,710000	8,740000	8,000000
35885	10,140000	7,820000	8,000000
35891	9,580000	7,900000	8,000000
35898	8,630000	10,820000	8,000000
35905	8,900000	11,150000	8,000000
35911	10,430000	8,570000	8,000000
35918	10,680000	9,090000	8,000000
35926	9,900000	12,210000	8,000000
35932	10,070000	11,790000	8,000000
35939	10,170000	9,040000	8,000000
35946	9,680000	8,400000	8,000000
35952	9,060000	9,610000	8,000000
35959	8,500000	10,020000	8,000000
35966	9,000000	8,920000	8,000000
35973	10,130000	9,230000	8,000000
35980	11,040000	11,500000	8,000000
